,movieId,title,genres,year
8142,m96815,V/H/S (2012),Horror|Thriller,2012
8143,m96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,2012
8144,m96829,"Hunt, The (Jagten) (2012)",Drama,2012
8145,m96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2012
8146,m96849,Sparkle (2012),Drama|Musical,2012
8147,m96861,Taken 2 (2012),Action|Crime|Drama|Thriller,2012
8148,m96863,"Paperboy, The (2012)",Thriller,2012
8149,m96901,"Making of a Legend: Gone with the Wind, The (1988)",Documentary,1988
8150,m96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance,2012
8151,m97057,Kon-Tiki (2012),Adventure|Documentary|Drama,2012
8152,m97168,Marley (2012),Documentary,2012
8153,m97188,Sinister (2012),Horror|Thriller,2012
8154,m97225,Hotel Transylvania (2012),Animation|Children|Comedy,2012
8155,m97230,Side by Side (2012),Documentary,2012
8156,m97254,Shakespeare-Wallah (1965),Drama,1965
8157,m97304,Argo (2012),Drama|Thriller,2012
8158,m97306,Seven Psychopaths (2012),Comedy|Crime,2012
8159,m97328,Liberal Arts (2012),Comedy|Drama,2012
8160,m97393,"House I Live In, The (2012)",Documentary,2012
8161,m97395,West of Memphis (2012),Documentary,2012
8162,m97470,Catch .44 (2011),Action|Drama|Thriller,2011
8163,m97593,Tony (2009),Drama|Horror|Thriller,2009
8164,m97639,How to Survive a Plague (2012),Documentary,2012
8165,m97673,56 Up (2012),Documentary,2012
8166,m97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,2012
8167,m97744,"Ambassador, The (Ambassadøren) (2011)",Documentary,2011
8168,m97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,2012
8169,m97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,2004
8170,m97817,Pumping Iron II: The Women (1985),Documentary,1985
8171,m97826,"Patience Stone, The (2012)",Drama|War,2012
8172,m97836,Here Comes the Boom (2012),Action|Comedy,2012
8173,m97858,Mental (2012),Comedy|Drama,2012
8174,m97860,Killing Them Softly (2012),Crime|Drama|Thriller,2012
8175,m97866,"Imposter, The (2012)",Documentary,2012
8176,m97870,"Sessions, The (Surrogate, The) (2012)",Drama,2012
8177,m97895,What Richard Did (2012),Drama,2012
8178,m97913,Wreck-It Ralph (2012),Animation|Comedy,2012
8179,m97921,Silver Linings Playbook (2012),Comedy|Drama,2012
8180,m97923,Flight (2012),Drama,2012
8181,m97936,Anna Karenina (2012),Drama,2012
8182,m97938,Life of Pi (2012),Adventure|Drama|IMAX,2012
8183,m97957,Excision (2012),Crime|Drama|Horror|Thriller,2012
8184,m97994,Union Square (2011),Drama,2011
8185,m98000,Student of the Year (2012),Comedy|Romance,2012
8186,m98056,Amour (2012),Drama|Romance,2012
8187,m98083,Jackass 3.5 (2011),Comedy|Documentary,2011
8188,m98122,Indie Game: The Movie (2012),Documentary,2012
8189,m98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2012
8190,m98126,Capital (Le capital) (2012),Drama,2012
8191,m98154,Lincoln (2012),Drama|War,2012
8192,m98160,Nature Calls (2012),Comedy,2012
8193,m98175,Vamps (2012),Comedy|Horror|Romance,2012
8194,m98230,10 Years (2011),Comedy|Drama|Romance,2011
8195,m98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,2012
8196,m98279,"Fantastic Fear of Everything, A (2012)",Comedy,2012
8197,m98296,Deadfall (2012),Crime|Drama|Thriller,2012
8198,m98369,Halo 4: Forward Unto Dawn (2012),Action|Sci-Fi|Thriller,2012
8199,m98441,Rebecca of Sunnybrook Farm (1938),Children|Comedy|Drama|Musical,1938
8200,m98458,Baby Take a Bow (1934),Children|Comedy|Drama,1934
8201,m98473,"Sleeping Car Murder, The (Compartiment tueurs) (1965)",Drama|Mystery|Thriller,1965
8202,m98491,Paperman (2012),Animation|Comedy|Romance,2012
8203,m98585,Hitchcock (2012),Drama,2012
8204,m98587,Caesar Must Die (Cesare deve morire) (2012),Drama,2012
8205,m98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,2011
8206,m98607,Redline (2009),Action|Animation|Sci-Fi,2009
8207,m98611,Just Around the Corner (1938),Comedy|Musical,1938
8208,m98615,Burn Up! (1991),Action|Animation,1991
8209,m98795,Jazz (2001),Documentary,2001
8210,m98803,Little Miss Broadway (1938),Drama|Musical,1938
8211,m98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,2012
8212,m98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu) (1993)",Action|Fantasy,1993
8213,m98836,Hyde Park on Hudson (2012),Comedy|Drama,2012
8214,m98908,How to Make Love to a Woman (2010),Comedy|Romance,2010
8215,m98913,Violeta Went to Heaven (Violeta se fue a los cielos) (2011),Drama,2011
8216,m98933,Yossi (Ha-Sippur Shel Yossi) (2012),Drama|Romance,2012
8217,m98961,Zero Dark Thirty (2012),Action|Drama|Thriller,2012
8218,m98963,Neighbouring Sounds (O som ao redor) (2012),Drama|Thriller,2012
8219,m99005,Fire with Fire (2012),Action|Crime|Drama,2012
8220,m99007,Warm Bodies (2013),Comedy|Horror|Romance,2013
8221,m99030,Wrong (2012),Comedy|Drama,2012
8222,m99085,Our Little Girl (1935),Comedy|Drama|Romance,1935
8223,m99089,Poor Little Rich Girl (1936),Adventure|Musical|Romance,1936
8224,m99106,"Guilt Trip, The (2012)",Comedy,2012
8225,m99112,Jack Reacher (2012),Action|Crime|Thriller,2012
8226,m99114,Django Unchained (2012),Action|Drama|Western,2012
8227,m99117,This Is 40 (2012),Drama,2012
8228,m99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,2012
8229,m99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,2012
8230,m99220,Quartet (2012),Comedy|Drama,2012
8231,m99270,Stand Up and Cheer! (1934),Comedy|Musical,1934
8232,m99273,Stowaway (1936),Adventure|Musical,1936
8233,m99276,Susannah of the Mounties (1939),Drama,1939
8234,m99296,Would You Rather (2012),Horror|Thriller,2012
8235,m99320,Maximum Conviction (2012),Action|Adventure|Thriller,2012
8236,m99415,Parental Guidance (2012),Comedy,2012
8237,m99437,John Dies at the End (2012),Comedy|Fantasy|Horror,2012
8238,m99468,"Central Park Five, The (2012)",Documentary,2012
8239,m99470,"Collection, The (2012)",Action|Horror|Thriller,2012
8240,m99574,Promised Land (2012),Drama,2012
8241,m99609,Judas Kiss (2011),Drama|Sci-Fi,2011
8242,m99615,Role/Play (2010),Drama,2010
8243,m99669,Aftermath (1994),Horror,1994
8244,m99675,Eat Sleep Die (Äta sova dö) (2012),Drama,2012
8245,m99728,Gangster Squad (2013),Action|Crime|Drama,2013
8246,m99741,"Company You Keep, The (2012)",Thriller,2012
8247,m99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,2012
8248,m99795,Whores' Glory (2011),Documentary,2011
8249,m99811,Beware of Mr. Baker (2012),Documentary,2012
8250,m99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,2013
8251,m99839,Paul Williams Still Alive (2011),Comedy|Documentary|Musical,2011
8252,m99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,2012
8253,m99912,Mama (2013),Horror,2013
8254,m99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,2013
8255,m99992,Shadow Dancer (2012),Crime|Drama|Thriller,2012
8256,m100017,Keep the Lights On (2012),Drama,2012
8257,m100032,Beauty Is Embarrassing (2012),Documentary,2012
8258,m100034,Girl Model (2011),Documentary,2011
8259,m100083,Movie 43 (2013),Comedy,2013
8260,m100106,"Pervert's Guide to Ideology, The (2012)",Documentary,2012
8261,m100159,Sightseers (2012),Comedy,2012
8262,m100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,2013
8263,m100226,Why Stop Now (2012),Comedy|Drama,2012
8264,m100272,Snow White (Blancanieves) (2012),Drama,2012
8265,m100304,"Liability, The (2012)",Action|Thriller,2012
8266,m100306,Angst  (1983),Drama|Horror,1983
8267,m100326,Stand Up Guys (2012),Comedy|Crime,2012
8268,m100365,Call Me Kuchu (2012),Documentary,2012
8269,m100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,2013
8270,m100390,Identity Thief (2013),Comedy|Crime,2013
8271,m100450,Battlestar Galactica: Blood & Chrome (2012),Sci-Fi,2012
8272,m100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,2013
8273,m100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,2013
8274,m100517,"World Before Her, The (2012)",Documentary,2012
8275,m100527,Safe Haven (2013),Drama|Mystery|Romance,2013
8276,m100553,Frozen Planet (2011),Documentary,2011
8277,m100556,"Act of Killing, The (2012)",Documentary,2012
8278,m100581,Room 237 (2012),Documentary,2012
8279,m100714,Before Midnight (2013),Drama|Romance,2013
8280,m100745,TPB AFK: The Pirate Bay Away from Keyboard (2013),Documentary,2013
8281,m100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,2012
8282,m101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,2013
8283,m101070,Wadjda (2012),Drama,2012
8284,m101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,2013
8285,m101088,Stoker (2013),Drama|Mystery|Thriller,2013
8286,m101106,Sound City (2013),Documentary,2013
8287,m101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,2013
8288,m101142,"Croods, The (2013)",Adventure|Animation|Comedy,2013
8289,m101283,"Incredible Burt Wonderstone, The (2013)",Comedy,2013
8290,m101285,Spring Breakers (2013),Comedy|Crime|Drama,2013
8291,m101360,"Call, The (2013)",Drama|Thriller,2013
8292,m101362,Olympus Has Fallen (2013),Action|Thriller,2013
8293,m101415,"First Time, The (2012)",Comedy|Drama|Romance,2012
8294,m101525,"Place Beyond the Pines, The (2012)",Crime|Drama,2012
8295,m101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,2012
8296,m101531,Phil Spector (2013),Drama,2013
8297,m101577,"Host, The (2013)",Action|Adventure|Romance,2013
8298,m101612,Admission (2013),Comedy|Romance,2013
8299,m101741,Trance (2013),Crime|Thriller,2013
8300,m101850,Death on the Staircase (Soupçons) (2004),Crime|Documentary,2004
8301,m101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,2013
8302,m101884,Dark Tide (2012),Adventure|Drama|Thriller,2012
8303,m101895,42 (2013),Drama,2013
8304,m101904,Happy (2011),Documentary|Drama,2011
8305,m101947,From the Sky Down (2011),Documentary,2011
8306,m101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2012
8307,m102033,Pain & Gain (2013),Action|Comedy|Crime,2013
8308,m102123,This Is the End (2013),Action|Comedy,2013
8309,m102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,2013
8310,m102165,"English Teacher, The (2013)",Comedy|Drama,2013
8311,m102194,Mud (2012),Adventure|Crime|Drama,2012
8312,m102217,Bill Hicks: Revelations (1993),Comedy,1993
8313,m102252,Legendary Weapons of China (1982),Action|Adventure,1982
8314,m102278,Pawn (2013),Crime|Thriller,2013
8315,m102378,Syrup (2013),Comedy|Drama,2013
8316,m102396,"Woman in the Fifth, The (Femme du Vème, La) (2011)",Drama|Mystery|Thriller,2011
8317,m102407,"Great Gatsby, The (2013)",Drama,2013
8318,m102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,2013
8319,m102469,Wish You Were Here (2012),Drama|Mystery,2012
8320,m102481,"Internship, The (2013)",Comedy,2013
8321,m102588,Stories We Tell (2012),Documentary,2012
8322,m102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,1973
8323,m102684,Only God Forgives (2013),Drama|Thriller,2013
8324,m102686,"Hangover Part III, The (2013)",Comedy,2013
8325,m102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,2013
8326,m102720,Epic (2013),Adventure|Animation|Fantasy,2013
8327,m102753,"Past, The (Le passé) (2013)",Drama|Mystery|Romance,2013
8328,m102792,"Broken Circle Breakdown, The (2012)",Drama,2012
8329,m102800,Frances Ha (2012),Comedy|Drama,2012
8330,m102819,Behind the Candelabra (2013),Drama,2013
8331,m102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,2013
8332,m102903,Now You See Me (2013),Crime|Mystery|Thriller,2013
8333,m102905,Lovelace (2013),Drama,2013
8334,m102993,"Way, Way Back, The (2013)",Comedy|Drama,2013
8335,m102995,Foxfire (2012),Drama,2012
8336,m103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,2013
8337,m103048,"Kings of Summer, The (2013)",Comedy,2013
8338,m103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,2013
8339,m103137,"Bling Ring, The (2013)",Crime|Drama,2013
8340,m103141,Monsters University (2013),Adventure|Animation|Comedy,2013
8341,m103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,2011
8342,m103221,Not Suitable for Children (2012),Comedy|Romance,2012
8343,m103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,2013
8344,m103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,2013
8345,m103249,World War Z (2013),Action|Drama|Horror|IMAX,2013
8346,m103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,2013
8347,m103279,What Maisie Knew (2012),Drama,2012
8348,m103299,American Mary (2012),Horror|Thriller,2012
8349,m103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,2013
8350,m103339,White House Down (2013),Action|Drama|Thriller|IMAX,2013
8351,m103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,2013
8352,m103372,"Heat, The (2013)",Action|Comedy|Crime,2013
8353,m103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,2013
8354,m103444,Woody Allen: A Documentary (2012),Documentary,2012
8355,m103449,Passion (2012),Crime|Drama|Mystery|Thriller,2012
8356,m103502,"Knot, The (2012)",Comedy|Romance,2012
8357,m103539,The Spectacular Now (2013),Comedy|Drama|Romance,2013
8358,m103543,"Lifeguard, The (2013)",Comedy|Drama,2013
8359,m103596,Sharknado (2013),Sci-Fi,2013
8360,m103624,Fruitvale Station (2013),Drama,2013
8361,m103655,R.I.P.D. (2013),Action|Comedy|Fantasy,2013
8362,m103659,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,2013
8363,m103671,Joker (2012),Comedy,2012
8364,m103688,"Conjuring, The (2013)",Horror|Thriller,2013
8365,m103731,"Angel Named Billy, An (2007)",Drama,2007
8366,m103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,2013
8367,m103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,2013
8368,m103801,Drinking Buddies (2013),Comedy|Drama|Romance,2013
8369,m103810,Red 2 (2013),Action|Comedy|Crime|Thriller,2013
8370,m103813,Miami Connection (1987),Action|Crime,1987
8371,m103819,Coffee Town (2013),Comedy,2013
8372,m103865,Revenge for Jolly! (2012),Comedy|Drama,2012
8373,m103883,2 Guns (2013),Action|Comedy|Crime,2013
8374,m103980,Blue Jasmine (2013),Drama,2013
8375,m103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,2013
8376,m104069,Louis C.K.: Oh My God (2013),Comedy,2013
8377,m104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,2013
8378,m104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,2013
8379,m104078,Alan Partridge: Alpha Papa (2013),Comedy,2013
8380,m104119,"Forsyte Saga, The (1967)",Drama,1967
8381,m104129,Man of Tai Chi (2013),Action|IMAX,2013
8382,m104211,We're the Millers (2013),Comedy|Crime,2013
8383,m104218,Grown Ups 2 (2013),Comedy,2013
8384,m104241,Kick-Ass 2 (2013),Action|Comedy|Crime,2013
8385,m104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,2013
8386,m104245,Planes (2013),Adventure|Animation|Comedy,2013
8387,m104272,Blackfish (2013),Documentary,2013
8388,m104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,2013
8389,m104303,Jobs (2013),Drama,2013
8390,m104312,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,2013
8391,m104321,Touchy Feely (2013),Drama,2013
8392,m104337,Lee Daniels' The Butler (2013),Drama,2013
8393,m104339,In a World... (2013),Comedy,2013
8394,m104374,About Time (2013),Drama|Fantasy|Romance,2013
8395,m104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,2010
8396,m104441,"Frozen Ground, The (2013)",Crime|Drama|Thriller,2013
8397,m104457,You're Next (2011),Horror|Thriller,2011
8398,m104590,Tidal Wave (2009),Drama,2009
8399,m104595,Family Band: The Cowsills Story (2011) ,Documentary,2011
8400,m104597,"Chicago 8, The (2011)",Drama,2011
8401,m104662,"First Nudie Musical, The (1976)",Comedy|Musical,1976
8402,m104726,Koch (2012),Documentary,2012
8403,m104757,Evocateur: The Morton Downey Jr. Movie (2012),Documentary,2012
8404,m104760,Getaway (2013),Action|Crime,2013
8405,m104841,Gravity (2013),Action|Sci-Fi|IMAX,2013
8406,m104863,What If (2013),Comedy|Drama|Romance,2013
8407,m104879,Prisoners (2013),Drama|Mystery|Thriller,2013
8408,m104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,2013
8409,m104906,Austenland (2013),Comedy|Romance,2013
8410,m104913,Rush (2013),Action|Drama,2013
8411,m104925,"Family, The (2013)",Action|Comedy|Crime,2013
8412,m104944,Short Term 12 (2013),Drama,2013
8413,m105037,"To Do List, The (2013)",Comedy,2013
8414,m105121,Inescapable (2012),Action|Drama|War,2012
8415,m105197,Nebraska (2013),Adventure|Drama,2013
8416,m105211,Enough Said (2013),Comedy|Drama|Romance,2013
8417,m105213,Don Jon (2013),Comedy|Drama|Romance,2013
8418,m105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,2013
8419,m105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,2013
8420,m105351,Runner Runner (2013),Crime|Drama|Thriller,2013
8421,m105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,2013
8422,m105429,Inequality for All (2013),Documentary,2013
8423,m105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,2013
8424,m105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,2013
8425,m105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,2013
8426,m105593,Filth (2013),Comedy|Crime|Drama,2013
8427,m105715,Just Wright (2010),Comedy|Romance,2010
8428,m105731,Carrie (2013),Drama|Horror,2013
8429,m105755,"Counselor, The (2013)",Crime|Drama|Thriller,2013
8430,m105763,Bloodsucking Freaks (1976),Horror,1976
8431,m105769,"Congress, The (2013)",Animation|Sci-Fi,2013
8432,m105844,12 Years a Slave (2013),Drama,2013
8433,m105954,All Is Lost (2013),Action|Adventure|Drama,2013
8434,m106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,2013
8435,m106004,Maniac (1963),Crime|Horror|Mystery|Romance|Thriller,1963
8436,m106011,"Blue Umbrella, The (2013)",Animation,2013
8437,m106022,Toy Story of Terror (2013),Animation|Children|Comedy,2013
8438,m106062,Jackass Presents: Bad Grandpa (2013),Comedy,2013
8439,m106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,2013
8440,m106100,Dallas Buyers Club (2013),Drama,2013
8441,m106111,Marc Maron: Thinky Pain (2013),Comedy,2013
8442,m106144,"Selfish Giant, The (2013)",Drama,2013
8443,m106204,Pieta (2013),Drama,2013
8444,m106236,Somm (2012),Documentary,2012
8445,m106330,Last Vegas (2013),Comedy|Drama|Romance,2013
8446,m106332,Muscle Shoals (2013),Documentary,2013
8447,m106397,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama,2005
8448,m106417,Absent (Ausente) (2011),Drama|Thriller,2011
8449,m106438,Philomena (2013),Comedy|Drama,2013
8450,m106441,"Book Thief, The (2013)",Children|Drama|War,2013
8451,m106452,Ida (2013),Drama,2013
8452,m106471,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy,2009
8453,m106473,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy,2012
8454,m106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,2013
8455,m106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,2013
8456,m106491,47 Ronin (2013),Action|Adventure|Fantasy,2013
8457,m106540,Delivery Man (2013),Comedy,2013
8458,m106542,Charlie Countryman (2013),Action|Comedy|Romance,2013
8459,m106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,2013
8460,m106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,2013
8461,m106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western,2010
8462,m106766,Inside Llewyn Davis (2013),Drama,2013
8463,m106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,2013
8464,m106839,Mandela: Long Walk to Freedom (2013),Drama,2013
8465,m106870,Grave Encounters 2 (2012),Horror,2012
8466,m106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,2012
8467,m106883,All is Bright (2013),Comedy|Drama,2013
8468,m106916,American Hustle (2013),Crime|Drama,2013
8469,m106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,2013
8470,m106920,Her (2013),Drama|Romance|Sci-Fi,2013
8471,m107042,Six by Sondheim (2013),Documentary,2013
8472,m107057,Dead Set (2008),Comedy|Drama|Horror,2008
8473,m107069,Lone Survivor (2013),Action|Drama|Thriller|War,2013
8474,m107081,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Action|Drama,1963
8475,m107083,Geography Club (2013),Comedy|Drama|Romance,2013
8476,m107141,Saving Mr. Banks (2013),Comedy|Drama,2013
8477,m107314,Oldboy (2013),Action|Drama|Mystery,2013
8478,m107348,Anchorman 2: The Legend Continues (2013),Comedy,2013
8479,m107382,Whoopi Goldberg Presents Moms Mabley (2013),Documentary,2013
8480,m107406,Snowpiercer (2013),Action|Drama|Sci-Fi,2013
8481,m107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,1967
8482,m107447,Wrong Cops (2013),Comedy|Crime,2013
8483,m107516,Punk's Dead: SLC Punk! 2 (2014),Comedy,2014
8484,m107555,Fireworks Wednesday (Chaharshanbe-soori) (2006),Drama|Mystery|Romance,2006
8485,m107559,Am Ende eiens viel zu kurzen Tages (Death of a superhero) (2011),Animation|Drama,2011
8486,m107636,Springsteen & I (2013),Documentary,2013
8487,m107649,Borgman (2013),Thriller,2013
8488,m107702,Grudge Match (2013),Comedy,2013
8489,m107769,Paranormal Activity: The Marked Ones (2014),Horror|Thriller,2014
8490,m107771,Only Lovers Left Alive (2013),Drama|Horror|Romance,2013
8491,m107910,I Know That Voice (2013),Documentary,2013
8492,m107945,Bad Karma (2012),Thriller,2012
8493,m107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,2013
8494,m107978,"Like Father, Like Son (Soshite chichi ni naru) (2013)",Drama,2013
8495,m107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children,1991
8496,m108076,"Other Shore, The (2013)",Adventure|Documentary,2013
8497,m108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,1996
8498,m108156,Ride Along (2014),Action|Comedy,2014
8499,m108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,2014
8500,m108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,2014
8501,m108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,2007
8502,m108447,Atrocious (2010),Horror|Thriller,2010
8503,m108506,Dark Touch (2013),Horror,2013
8504,m108514,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance,2013
8505,m108548,"Big Bang Theory, The (2007-)",Comedy,2007
8506,m108551,"String, The (Le fil) (2009)",Drama,2009
8507,m108583,Fawlty Towers (1975-1979),Comedy,1975
8508,m108601,Drift (2013),Drama,2013
8509,m108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,2014
8510,m108709,Generation Kill (2008),Drama|War,2008
8511,m108715,Better Living Through Chemistry (2014),Comedy|Drama,2014
8512,m108727,Nymphomaniac: Volume I (2013),Drama,2013
8513,m108729,Enemy (2013),Mystery|Thriller,2013
8514,m108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,2009
8515,m108873,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)",Comedy|Drama|Romance,1999
8516,m108928,"Monuments Men, The (2014)",Action|Drama|War,2014
8517,m108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,2014
8518,m108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,2014
8519,m108949,"Art of the Steal, The (2013)",Crime,2013
8520,m108979,Cowboy Bebop (1998),Action|Adventure|Animation|Crime|Sci-Fi,1998
8521,m108981,Nymphomaniac: Volume II (2013),Drama|Mystery,2013
8522,m109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,2013
8523,m109074,"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy,2012
8524,m109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,2013
8525,m109183,Date and Switch (2014),Comedy,2014
8526,m109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,2013
8527,m109191,Winter's Tale (2014),Drama|Fantasy|Mystery,2014
8528,m109205,No Nukes (1980),Documentary|Musical,1980
8529,m109249,"Journey, The (El viaje) (1992)",Drama,1992
8530,m109295,Cold Comes the Night (2013),Crime|Drama|Thriller,2013
8531,m109317,Someone Marry Barry (2014),Comedy,2014
8532,m109359,Gerontophilia (2013),Comedy|Romance,2013
8533,m109372,About Last Night (2014),Comedy|Romance,2014
8534,m109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2014
8535,m109483,That Awkward Moment (2014),Comedy|Romance,2014
8536,m109487,Interstellar (2014),Sci-Fi|IMAX,2014
8537,m109576,Welcome to the Jungle (2013),Comedy,2013
8538,m109578,Non-Stop (2014),Action|Mystery|Thriller,2014
8539,m109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,2014
8540,m109687,Particle Fever (2013),Documentary,2013
8541,m109740,Obvious Child (2014),Comedy|Romance,2014
8542,m109742,Cheap Thrills (2013),Comedy|Thriller,2013
8543,m109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,2014
8544,m109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,2013
8545,m109850,Need for Speed (2014),Action|Crime|Drama|IMAX,2014
8546,m109853,Barefoot (2014),Comedy|Drama|Romance,2014
8547,m109864,Veronica Mars (2014),Comedy|Crime|Drama,2014
8548,m109895,Bad Words (2013),Comedy,2013
8549,m110058,Broderskab (Brotherhood) (2009),Drama,2009
8550,m110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,2014
8551,m110110,Starred Up (2013),Drama,2013
8552,m110127,Noah (2014),Adventure|Drama|IMAX,2014
8553,m110194,Mistaken for Strangers (2013),Comedy|Documentary,2013
8554,m110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,2014
